customerID,tenure,MonthlyCharges,TotalCharges,Contract,InternetService,PaymentMethod,gender,SeniorCitizen,churn,avg_charge
CUST101199,1,117.19,112.06,Month-to-month,DSL,Mailed check,Female,No,1,112.06
CUST101200,17,56.03,947.79,Month-to-month,DSL,Credit card,Male,No,1,55.75235294117647
CUST101201,0,65.47,-8.14,One year,No,Mailed check,Male,Yes,1,-8.14
CUST101202,0,67.78,-10.7,Month-to-month,DSL,Bank transfer,Male,Yes,0,-10.7
CUST101203,4,56.45,231.7,Month-to-month,Fiber optic,Bank transfer,Male,No,1,57.925
CUST101204,8,75.85,576.85,Two year,No,Bank transfer,Female,No,0,72.10625
CUST101205,17,47.25,828.87,One year,DSL,Mailed check,Female,No,1,48.75705882352941
CUST101206,13,36.08,455.73,Two year,Fiber optic,Credit card,Female,Yes,0,35.05615384615385
CUST101207,7,88.68,635.2,Two year,DSL,Electronic check,Male,No,0,90.74285714285715
CUST101208,3,88.89,241.27,Month-to-month,DSL,Credit card,Female,No,1,80.42333333333333
CUST101209,70,45.87,3224.28,One year,Fiber optic,Mailed check,Female,No,0,46.06114285714286
CUST101210,6,96.86,594.6,Month-to-month,No,Bank transfer,Female,No,0,99.10000000000001
CUST101211,7,51.05,365.03,Two year,DSL,Electronic check,Female,No,1,52.14714285714285
CUST101212,2,77.59,135.29,Month-to-month,Fiber optic,Mailed check,Female,No,1,67.645
CUST101213,19,94.61,1802.58,Two year,Fiber optic,Bank transfer,Female,No,0,94.87263157894736
CUST101214,14,68.99,942.2,One year,No,Mailed check,Male,No,1,67.3
CUST101215,2,83.64,162.22,One year,DSL,Electronic check,Male,Yes,0,81.11
CUST101216,1,54.51,75.1,Month-to-month,Fiber optic,Bank transfer,Female,No,1,75.1
CUST101217,13,64.11,849.36,Month-to-month,Fiber optic,Credit card,Male,No,0,65.33538461538461
CUST101218,12,63.82,766.14,One year,Fiber optic,Mailed check,Male,No,1,63.845
CUST101219,3,47.6,123.3,Month-to-month,No,Electronic check,Female,No,1,41.1
CUST101220,36,64.7,2342.11,One year,No,Credit card,Male,No,1,65.05861111111112
CUST101221,1,23.54,23.93,Month-to-month,DSL,Electronic check,Female,No,1,23.93
CUST101222,6,55.27,285.21,One year,Fiber optic,Mailed check,Male,No,0,47.535
CUST101223,34,61.45,2104.95,Month-to-month,Fiber optic,Electronic check,Female,Yes,1,61.910294117647055
CUST101224,6,62.31,373.38,One year,DSL,Bank transfer,Male,No,1,62.23
CUST101225,12,62.76,777.17,One year,Fiber optic,Electronic check,Male,No,0,64.76416666666667
CUST101226,6,68.15,386.99,Month-to-month,Fiber optic,Mailed check,Male,No,0,64.49833333333333
CUST101227,3,84.38,189.61,Month-to-month,Fiber optic,Bank transfer,Male,No,1,63.20333333333334
CUST101228,49,96.24,4721.34,Month-to-month,No,Electronic check,Female,No,0,96.35387755102042
CUST101229,6,50.51,308.89,Month-to-month,DSL,Electronic check,Male,No,0,51.48166666666666
CUST101230,26,33.9,847.59,Month-to-month,No,Bank transfer,Female,No,0,32.59961538461538
CUST101231,3,38.74,96.65,One year,Fiber optic,Credit card,Female,No,0,32.21666666666667
CUST101232,2,55.38,165.86,Month-to-month,Fiber optic,Credit card,Male,No,1,82.93
CUST101233,0,59.44,-6.11,Month-to-month,No,Bank transfer,Male,No,1,-6.11
CUST101234,12,46.9,577.42,Month-to-month,Fiber optic,Electronic check,Female,No,1,48.11833333333333
CUST101235,5,31.12,142.59,Month-to-month,Fiber optic,Credit card,Male,No,0,28.518
CUST101236,23,56.32,1253.55,Month-to-month,Fiber optic,Bank transfer,Female,No,0,54.50217391304348
CUST101237,7,75.44,524.67,Two year,Fiber optic,Mailed check,Male,No,0,74.95285714285714
CUST101238,41,87.85,3596.54,Two year,No,Electronic check,Female,No,0,87.72048780487805
CUST101239,2,53.28,98.56,Month-to-month,No,Mailed check,Male,No,0,49.28
CUST101240,24,57.61,1380.35,Month-to-month,DSL,Electronic check,Male,No,1,57.51458333333333
CUST101241,17,42.2,722.69,One year,DSL,Credit card,Female,No,0,42.51117647058824
CUST101242,17,69.06,1171.02,Month-to-month,Fiber optic,Mailed check,Female,Yes,1,68.8835294117647
CUST101243,22,44.55,954.82,Month-to-month,DSL,Mailed check,Female,No,0,43.400909090909096
CUST101244,17,87.19,1491.95,Month-to-month,Fiber optic,Bank transfer,Male,No,0,87.76176470588236
CUST101245,11,16.42,141.63,Month-to-month,DSL,Credit card,Male,No,1,12.875454545454545
CUST101246,1,59.21,18.2,Two year,Fiber optic,Credit card,Male,No,1,18.2
CUST101247,0,79.03,14.78,One year,DSL,Electronic check,Male,Yes,0,14.78
CUST101248,30,75.52,2275.74,Month-to-month,DSL,Bank transfer,Female,No,0,75.85799999999999
CUST101249,11,150.79,1657.54,Month-to-month,Fiber optic,Bank transfer,Female,Yes,0,150.68545454545455
CUST101250,19,80.49,1501.4,One year,Fiber optic,Electronic check,Male,No,1,79.02105263157895
CUST101251,7,39.88,265.0,One year,No,Mailed check,Male,No,1,37.857142857142854
CUST101252,1,67.14,61.89,One year,No,Electronic check,Male,No,1,61.89
CUST101253,1,16.71,-15.21,One year,Fiber optic,Electronic check,Female,Yes,1,-15.21
CUST101254,13,67.58,863.76,Month-to-month,DSL,Electronic check,Female,No,1,66.44307692307692
CUST101255,6,45.01,283.11,One year,No,Bank transfer,Male,No,1,47.185
CUST101256,2,97.46,223.47,One year,No,Electronic check,Female,No,1,111.735
CUST101257,8,53.51,419.69,Month-to-month,No,Electronic check,Male,No,1,52.46125
CUST101258,0,66.5,15.13,One year,DSL,Electronic check,Male,Yes,0,15.13
CUST101259,10,50.93,471.02,Month-to-month,No,Credit card,Female,No,1,47.102
CUST101260,3,122.17,379.7,Month-to-month,DSL,Mailed check,Female,No,1,126.56666666666666
CUST101261,19,60.36,1130.76,Month-to-month,Fiber optic,Mailed check,Female,No,0,59.513684210526314
CUST101262,4,124.98,506.07,Month-to-month,No,Mailed check,Female,No,0,126.5175
CUST101263,7,94.42,655.98,Month-to-month,DSL,Mailed check,Male,No,0,93.71142857142857
CUST101264,0,84.46,26.41,Month-to-month,No,Bank transfer,Female,No,1,26.41
CUST101265,0,81.06,-17.49,Month-to-month,DSL,Bank transfer,Female,No,0,-17.49
CUST101266,5,81.81,421.6,Month-to-month,No,Electronic check,Female,No,0,84.32000000000001
CUST101267,7,12.17,79.6,Month-to-month,DSL,Bank transfer,Female,No,1,11.37142857142857
CUST101268,10,61.63,613.13,Month-to-month,No,Mailed check,Male,No,0,61.313
CUST101269,4,95.35,377.72,One year,DSL,Credit card,Male,No,0,94.43
CUST101270,14,68.53,942.51,Month-to-month,Fiber optic,Electronic check,Female,No,1,67.32214285714285
CUST101271,23,27.84,640.04,Month-to-month,Fiber optic,Electronic check,Female,No,0,27.82782608695652
CUST101272,18,68.43,1230.49,Two year,Fiber optic,Mailed check,Male,No,0,68.36055555555555
CUST101273,0,121.12,4.82,One year,DSL,Mailed check,Male,Yes,0,4.82
CUST101274,7,107.41,753.56,Two year,Fiber optic,Mailed check,Female,No,1,107.65142857142857
CUST101275,1,68.14,84.1,Month-to-month,DSL,Bank transfer,Male,Yes,1,84.1
CUST101276,3,98.54,314.09,Month-to-month,Fiber optic,Electronic check,Male,No,0,104.69666666666666
CUST101277,51,59.0,2987.99,One year,DSL,Mailed check,Male,Yes,0,58.58803921568627
CUST101278,1,18.88,36.26,Month-to-month,No,Credit card,Male,No,0,36.26
CUST101279,8,42.27,314.43,Month-to-month,DSL,Electronic check,Female,No,0,39.30375
CUST101280,11,116.89,1297.55,Month-to-month,DSL,Electronic check,Male,No,0,117.9590909090909
CUST101281,14,61.78,877.31,One year,DSL,Bank transfer,Male,No,0,62.665
CUST101282,9,62.7,526.07,Month-to-month,Fiber optic,Electronic check,Female,No,1,58.452222222222225
CUST101283,0,61.0,1.86,Two year,DSL,Mailed check,Female,No,0,1.86
CUST101284,4,127.12,499.11,Two year,Fiber optic,Mailed check,Female,No,0,124.7775
CUST101285,8,118.78,935.06,Month-to-month,No,Credit card,Male,No,1,116.8825
CUST101286,1,136.56,163.58,One year,Fiber optic,Electronic check,Female,No,0,163.58
CUST101287,5,65.23,313.08,One year,Fiber optic,Electronic check,Male,No,1,62.616
CUST101288,0,78.87,-16.13,One year,DSL,Bank transfer,Female,Yes,0,-16.13
CUST101289,0,24.5,1.51,Month-to-month,Fiber optic,Mailed check,Male,No,1,1.51
CUST101290,6,114.31,699.57,One year,DSL,Credit card,Female,No,1,116.59500000000001
CUST101291,1,34.97,32.14,Month-to-month,Fiber optic,Mailed check,Female,No,1,32.14
CUST101292,10,76.5,788.33,Two year,DSL,Electronic check,Male,No,1,78.833
CUST101293,14,37.08,529.74,Month-to-month,Fiber optic,Electronic check,Female,No,1,37.83857142857143
CUST101294,19,52.33,950.71,Month-to-month,Fiber optic,Credit card,Female,No,1,50.03736842105263
CUST101295,2,44.88,79.17,One year,No,Electronic check,Female,No,0,39.585
CUST101296,2,51.76,92.28,One year,DSL,Credit card,Female,No,1,46.14
CUST101297,1,53.83,63.42,Month-to-month,Fiber optic,Credit card,Female,No,1,63.42
CUST101298,12,53.55,590.1,Month-to-month,DSL,Mailed check,Male,No,1,49.175000000000004
CUST101299,14,95.0,1380.98,Month-to-month,Fiber optic,Credit card,Male,No,1,98.64142857142858
CUST101300,0,36.85,10.62,Two year,No,Electronic check,Female,No,1,10.62
CUST101301,33,76.62,2531.44,One year,Fiber optic,Bank transfer,Female,Yes,1,76.71030303030304
CUST101302,0,106.54,23.63,One year,Fiber optic,Bank transfer,Male,No,0,23.63
CUST101303,9,54.6,538.27,Month-to-month,No,Electronic check,Male,No,1,59.80777777777777
CUST101304,14,48.46,695.85,Month-to-month,Fiber optic,Bank transfer,Female,No,1,49.70357142857143
CUST101305,24,63.08,1532.9,One year,Fiber optic,Bank transfer,Male,No,0,63.87083333333334
CUST101306,15,105.39,1583.46,One year,Fiber optic,Credit card,Female,No,1,105.56400000000001
CUST101307,19,75.82,1437.75,Month-to-month,Fiber optic,Bank transfer,Female,No,1,75.67105263157895
CUST101308,4,54.06,206.72,Two year,DSL,Bank transfer,Female,No,1,51.68
CUST101309,20,84.52,1673.88,Month-to-month,No,Bank transfer,Female,No,1,83.694
CUST101310,1,36.93,23.19,Month-to-month,Fiber optic,Mailed check,Male,Yes,1,23.19
CUST101311,27,90.44,2414.87,Month-to-month,DSL,Electronic check,Male,No,1,89.43962962962962
CUST101312,9,82.26,738.82,Month-to-month,Fiber optic,Credit card,Male,No,0,82.09111111111112
CUST101313,20,60.77,1181.71,Month-to-month,Fiber optic,Bank transfer,Female,No,0,59.0855
CUST101314,7,44.84,317.7,Month-to-month,DSL,Electronic check,Male,No,1,45.385714285714286
CUST101315,12,43.4,520.07,Month-to-month,Fiber optic,Bank transfer,Female,No,0,43.33916666666667
CUST101316,8,86.04,691.26,One year,No,Mailed check,Female,No,1,86.4075
CUST101317,15,106.87,1592.61,Month-to-month,No,Mailed check,Male,No,1,106.17399999999999
CUST101318,1,50.88,112.42,Month-to-month,No,Bank transfer,Female,No,1,112.42
CUST101319,0,83.75,27.2,Month-to-month,No,Bank transfer,Female,No,1,27.2
CUST101320,3,10.0,5.11,Month-to-month,DSL,Bank transfer,Female,Yes,1,1.7033333333333334
CUST101321,2,52.46,109.58,One year,Fiber optic,Mailed check,Male,No,1,54.79
CUST101322,24,69.07,1645.52,Month-to-month,No,Mailed check,Female,No,0,68.56333333333333
CUST101323,2,42.71,65.13,One year,Fiber optic,Electronic check,Male,No,1,32.565
CUST101324,44,41.9,1816.8,One year,Fiber optic,Credit card,Female,No,0,41.29090909090909
CUST101325,4,49.97,208.52,Month-to-month,Fiber optic,Credit card,Male,No,1,52.13
CUST101326,2,78.77,143.91,Month-to-month,Fiber optic,Mailed check,Female,No,0,71.955
CUST101327,18,64.38,1178.2,Month-to-month,No,Credit card,Male,No,1,65.45555555555556
CUST101328,12,10.0,139.88,Month-to-month,Fiber optic,Bank transfer,Male,No,1,11.656666666666666
CUST101329,8,10.0,107.48,One year,Fiber optic,Electronic check,Female,No,1,13.435
CUST101330,9,51.79,449.06,Month-to-month,No,Mailed check,Female,No,1,49.89555555555555
CUST101331,15,83.73,1265.46,Month-to-month,Fiber optic,Mailed check,Female,No,1,84.364
CUST101332,3,10.0,42.65,Month-to-month,DSL,Credit card,Female,No,1,14.216666666666667
CUST101333,67,55.01,3676.19,Month-to-month,Fiber optic,Bank transfer,Male,No,0,54.868507462686566
CUST101334,44,54.21,2369.8,Month-to-month,No,Electronic check,Female,No,0,53.85909090909092
CUST101335,12,111.65,1371.99,Month-to-month,Fiber optic,Credit card,Male,Yes,1,114.3325
CUST101336,2,58.45,121.45,Month-to-month,Fiber optic,Mailed check,Female,No,1,60.725
CUST101337,13,81.49,1072.09,Month-to-month,Fiber optic,Mailed check,Male,No,1,82.46846153846153
CUST101338,0,74.24,-16.44,One year,DSL,Credit card,Male,No,1,-16.44
CUST101339,0,10.0,-24.39,Two year,No,Bank transfer,Male,No,1,-24.39
CUST101340,3,93.05,267.76,Month-to-month,No,Electronic check,Female,No,0,89.25333333333333
CUST101341,7,76.46,532.74,Month-to-month,DSL,Electronic check,Female,No,1,76.10571428571428
CUST101342,24,85.25,2024.72,Two year,DSL,Electronic check,Male,No,1,84.36333333333333
CUST101343,15,187.79,2816.65,Month-to-month,No,Electronic check,Male,No,1,187.77666666666667
CUST101344,16,10.0,126.23,Month-to-month,No,Bank transfer,Male,No,0,7.889375
CUST101345,6,121.74,708.04,Month-to-month,No,Mailed check,Male,No,0,118.00666666666666
CUST101346,5,61.38,320.32,One year,No,Mailed check,Male,Yes,0,64.064
CUST101347,5,78.62,405.18,Month-to-month,Fiber optic,Electronic check,Female,No,1,81.036
CUST101348,52,68.63,3560.92,Two year,Fiber optic,Electronic check,Male,Yes,0,68.47923076923077
CUST101349,0,57.27,-20.36,One year,Fiber optic,Electronic check,Female,No,1,-20.36
CUST101350,24,52.91,1249.29,One year,DSL,Credit card,Female,No,0,52.05375
CUST101351,10,79.89,791.43,One year,Fiber optic,Credit card,Female,No,0,79.143
CUST101352,6,24.48,159.77,Month-to-month,Fiber optic,Mailed check,Male,No,1,26.628333333333334
CUST101353,15,92.52,1406.36,Month-to-month,Fiber optic,Mailed check,Male,Yes,1,93.75733333333332
CUST101354,8,57.51,450.15,Two year,Fiber optic,Electronic check,Male,No,1,56.26875
CUST101355,24,36.1,843.33,Two year,Fiber optic,Credit card,Male,Yes,0,35.13875
CUST101356,27,56.5,1530.86,Month-to-month,DSL,Bank transfer,Female,Yes,1,56.69851851851851
CUST101357,6,107.71,629.79,Two year,DSL,Credit card,Female,No,0,104.96499999999999
CUST101358,3,53.94,151.45,Month-to-month,DSL,Mailed check,Female,Yes,1,50.48333333333333
CUST101359,10,80.75,834.01,Month-to-month,DSL,Credit card,Male,No,1,83.401
CUST101360,29,48.07,1410.57,Month-to-month,No,Mailed check,Male,No,0,48.640344827586205
CUST101361,2,92.74,188.64,Month-to-month,DSL,Electronic check,Male,Yes,1,94.32
CUST101362,11,90.57,970.83,Month-to-month,DSL,Bank transfer,Male,Yes,1,88.25727272727273
CUST101363,11,125.46,1384.29,Month-to-month,Fiber optic,Electronic check,Male,No,1,125.84454545454545
CUST101364,15,64.73,992.2,Month-to-month,Fiber optic,Electronic check,Male,No,1,66.14666666666668
CUST101365,1,90.06,82.55,Month-to-month,DSL,Bank transfer,Female,No,1,82.55
CUST101366,15,72.94,1121.12,Month-to-month,Fiber optic,Bank transfer,Female,No,1,74.74133333333333
CUST101367,28,108.88,3074.49,Two year,Fiber optic,Bank transfer,Male,No,0,109.80321428571428
CUST101368,2,48.44,130.15,Month-to-month,DSL,Mailed check,Female,No,1,65.075
CUST101369,3,92.35,283.15,Month-to-month,DSL,Electronic check,Female,No,0,94.38333333333333
CUST101370,42,64.16,2706.47,Month-to-month,No,Mailed check,Female,No,0,64.4397619047619
CUST101371,2,68.07,164.42,Month-to-month,No,Bank transfer,Female,No,1,82.21
CUST101372,23,72.75,1682.2,One year,Fiber optic,Mailed check,Male,No,1,73.13913043478261
CUST101373,8,77.57,610.54,Month-to-month,DSL,Bank transfer,Female,No,0,76.3175
CUST101374,3,66.51,190.56,One year,Fiber optic,Credit card,Male,No,0,63.52
CUST101375,24,76.44,1839.33,Month-to-month,Fiber optic,Bank transfer,Male,No,0,76.63875
CUST101376,7,117.34,795.57,Month-to-month,DSL,Electronic check,Female,No,1,113.65285714285714
CUST101377,8,99.56,793.61,Month-to-month,Fiber optic,Electronic check,Male,No,1,99.20125
CUST101378,5,96.07,502.28,Month-to-month,Fiber optic,Electronic check,Female,No,1,100.45599999999999
CUST101379,10,56.33,519.47,Month-to-month,DSL,Mailed check,Male,Yes,1,51.947
CUST101380,2,43.32,117.33,Month-to-month,Fiber optic,Electronic check,Male,No,1,58.665
CUST101381,5,98.66,515.75,Month-to-month,No,Bank transfer,Female,No,0,103.15
CUST101382,41,96.28,3938.28,Month-to-month,DSL,Credit card,Female,No,0,96.05560975609757
CUST101383,3,114.18,353.41,Two year,No,Electronic check,Male,Yes,0,117.80333333333334
CUST101384,12,51.88,622.62,Month-to-month,DSL,Mailed check,Female,No,1,51.885
CUST101385,4,63.11,277.04,Month-to-month,No,Credit card,Male,Yes,0,69.26
CUST101386,17,20.82,373.59,Month-to-month,DSL,Electronic check,Female,No,1,21.975882352941174
CUST101387,1,58.23,30.23,Month-to-month,DSL,Electronic check,Male,No,1,30.23
CUST101388,42,99.9,4207.55,Month-to-month,Fiber optic,Credit card,Male,Yes,0,100.1797619047619
CUST101389,7,56.01,387.96,Two year,Fiber optic,Electronic check,Male,No,1,55.42285714285714
CUST101390,3,89.21,269.29,Two year,No,Mailed check,Male,No,0,89.76333333333334
CUST101391,0,64.28,-14.56,Month-to-month,Fiber optic,Bank transfer,Male,No,1,-14.56
CUST101392,2,79.72,194.4,Month-to-month,DSL,Bank transfer,Female,No,1,97.2
CUST101393,8,35.57,305.36,Month-to-month,Fiber optic,Credit card,Male,No,0,38.17
CUST101394,4,72.56,275.44,One year,Fiber optic,Bank transfer,Female,No,1,68.86
CUST101395,21,10.0,183.31,Month-to-month,DSL,Electronic check,Female,No,0,8.72904761904762
CUST101396,6,64.39,378.63,Month-to-month,Fiber optic,Electronic check,Male,No,1,63.105
CUST101397,3,21.09,71.96,Month-to-month,Fiber optic,Mailed check,Male,No,0,23.986666666666665
CUST101398,11,106.18,1172.78,One year,No,Bank transfer,Female,No,0,106.61636363636363
CUST101399,14,93.32,1331.54,Month-to-month,No,Credit card,Male,No,1,95.11
CUST101400,2,84.0,183.8,Month-to-month,DSL,Electronic check,Male,No,1,91.9
CUST101401,2,115.63,250.65,One year,Fiber optic,Credit card,Female,No,1,125.325
CUST101402,0,41.53,6.54,Month-to-month,Fiber optic,Electronic check,Female,No,1,6.54
CUST101403,15,122.42,1808.51,Two year,Fiber optic,Electronic check,Female,No,1,120.56733333333334
CUST101404,13,97.97,1269.7,Month-to-month,Fiber optic,Mailed check,Female,No,1,97.66923076923078
CUST101405,7,62.9,461.5,One year,No,Bank transfer,Female,No,1,65.92857142857143
CUST101406,22,104.07,2288.51,One year,Fiber optic,Mailed check,Female,No,0,104.02318181818183
CUST101407,19,36.81,709.45,Month-to-month,No,Bank transfer,Male,No,1,37.33947368421053
CUST101408,10,45.26,446.23,One year,No,Credit card,Female,No,0,44.623000000000005
CUST101409,24,51.74,1221.16,Month-to-month,No,Bank transfer,Female,No,1,50.88166666666667
CUST101410,2,54.13,105.79,Two year,No,Credit card,Male,No,0,52.895
CUST101411,1,38.3,44.48,Month-to-month,Fiber optic,Electronic check,Male,No,1,44.48
CUST101412,3,106.69,306.96,One year,DSL,Credit card,Male,No,1,102.32
CUST101413,0,62.23,-4.71,Month-to-month,Fiber optic,Credit card,Male,Yes,0,-4.71
CUST101414,9,80.58,706.43,Two year,DSL,Electronic check,Male,No,0,78.49222222222221
CUST101415,33,52.89,1767.75,Month-to-month,Fiber optic,Credit card,Male,No,0,53.56818181818182
CUST101416,0,15.38,-5.89,Two year,Fiber optic,Credit card,Female,No,1,-5.89
CUST101417,1,78.1,107.16,Two year,Fiber optic,Electronic check,Male,No,1,107.16
CUST101418,7,12.63,118.98,Month-to-month,No,Electronic check,Male,No,0,16.997142857142858
CUST101419,32,67.94,2172.46,One year,No,Electronic check,Male,Yes,0,67.889375
CUST101420,4,28.95,95.63,Two year,DSL,Bank transfer,Male,No,1,23.9075
CUST101421,8,129.62,995.24,Month-to-month,Fiber optic,Electronic check,Female,No,1,124.405
CUST101422,0,97.34,-29.44,Month-to-month,Fiber optic,Electronic check,Male,No,1,-29.44
CUST101423,1,73.17,45.69,Month-to-month,Fiber optic,Credit card,Male,No,1,45.69
CUST101424,51,107.91,5530.98,Month-to-month,Fiber optic,Mailed check,Female,No,0,108.4505882352941
CUST101425,40,44.61,1786.72,Month-to-month,Fiber optic,Mailed check,Female,No,1,44.668
CUST101426,0,86.3,7.79,Month-to-month,Fiber optic,Bank transfer,Female,No,1,7.79
CUST101427,36,75.99,2691.23,Month-to-month,No,Bank transfer,Male,No,1,74.75638888888889
CUST101428,12,77.92,911.08,Month-to-month,No,Mailed check,Female,Yes,1,75.92333333333333
CUST101429,24,108.17,2613.82,Month-to-month,DSL,Mailed check,Female,No,1,108.90916666666668
CUST101430,7,91.97,649.53,Two year,Fiber optic,Electronic check,Female,No,0,92.78999999999999
CUST101431,8,78.66,626.34,One year,Fiber optic,Credit card,Male,No,1,78.2925
CUST101432,8,20.35,174.1,Month-to-month,DSL,Electronic check,Male,No,0,21.7625
CUST101433,13,41.2,568.32,One year,DSL,Bank transfer,Female,No,1,43.71692307692308
CUST101434,1,66.32,61.9,One year,Fiber optic,Mailed check,Male,No,1,61.9
CUST101435,0,72.8,1.39,Two year,Fiber optic,Bank transfer,Male,No,1,1.39
CUST101436,4,36.09,148.21,Month-to-month,DSL,Electronic check,Male,Yes,1,37.0525
CUST101437,14,142.35,2040.74,Month-to-month,Fiber optic,Bank transfer,Male,No,0,145.76714285714286
CUST101438,2,115.49,188.99,Two year,Fiber optic,Bank transfer,Male,Yes,1,94.495
CUST101439,13,88.06,1158.44,Two year,DSL,Credit card,Female,No,1,89.11076923076924
CUST101440,42,72.16,3028.42,One year,DSL,Bank transfer,Female,Yes,1,72.1052380952381
CUST101441,1,63.63,74.97,One year,No,Electronic check,Female,No,1,74.97
CUST101442,13,41.44,525.57,Month-to-month,DSL,Credit card,Female,Yes,0,40.42846153846154
CUST101443,7,72.32,505.26,Month-to-month,No,Bank transfer,Male,No,1,72.17999999999999
CUST101444,24,77.73,1879.75,Month-to-month,Fiber optic,Electronic check,Female,No,1,78.32291666666667
CUST101445,2,32.75,127.76,Month-to-month,DSL,Mailed check,Female,No,0,63.88
CUST101446,14,80.03,1136.58,One year,DSL,Credit card,Male,No,1,81.1842857142857
CUST101447,21,65.34,1355.18,Month-to-month,DSL,Bank transfer,Male,No,1,64.53238095238096
CUST101448,34,12.77,425.7,Month-to-month,DSL,Bank transfer,Male,No,0,12.520588235294117
CUST101449,13,44.19,565.4,Two year,DSL,Credit card,Male,Yes,0,43.49230769230769
CUST101450,8,57.59,424.81,Month-to-month,Fiber optic,Electronic check,Female,No,1,53.10125
CUST101451,11,126.63,1386.33,Two year,DSL,Bank transfer,Male,No,1,126.02999999999999
CUST101452,24,86.7,2095.46,Two year,Fiber optic,Electronic check,Male,No,1,87.31083333333333
CUST101453,10,29.94,273.92,Month-to-month,Fiber optic,Credit card,Male,No,1,27.392000000000003
CUST101454,0,84.58,20.97,Month-to-month,DSL,Bank transfer,Male,No,1,20.97
CUST101455,32,23.58,764.32,Month-to-month,DSL,Mailed check,Male,No,1,23.885
CUST101456,14,102.48,1420.04,Month-to-month,DSL,Mailed check,Male,No,1,101.43142857142857
CUST101457,13,55.87,723.48,Month-to-month,DSL,Mailed check,Female,No,1,55.652307692307694
CUST101458,2,67.19,166.35,Month-to-month,Fiber optic,Credit card,Female,Yes,1,83.175
CUST101459,12,109.77,1331.91,Two year,DSL,Bank transfer,Female,No,0,110.9925
CUST101460,6,31.39,188.52,Month-to-month,Fiber optic,Credit card,Male,Yes,1,31.42
CUST101461,12,28.09,332.33,One year,Fiber optic,Bank transfer,Male,No,0,27.694166666666664
CUST101462,1,52.49,54.02,Month-to-month,Fiber optic,Mailed check,Female,No,1,54.02
CUST101463,12,101.15,1203.56,Month-to-month,Fiber optic,Mailed check,Female,No,1,100.29666666666667
CUST101464,89,24.42,2131.29,Two year,Fiber optic,Electronic check,Female,No,0,23.94707865168539
CUST101465,0,10.0,40.84,Month-to-month,DSL,Credit card,Female,No,1,40.84
CUST101466,45,56.47,2544.26,Month-to-month,DSL,Credit card,Male,No,1,56.53911111111112
CUST101467,6,86.55,527.26,One year,Fiber optic,Electronic check,Female,No,1,87.87666666666667
CUST101468,24,106.01,2543.08,One year,DSL,Mailed check,Male,Yes,0,105.96166666666666
CUST101469,18,56.11,995.28,One year,Fiber optic,Mailed check,Male,No,0,55.29333333333333
CUST101470,10,57.66,572.88,Month-to-month,Fiber optic,Credit card,Male,No,0,57.288
CUST101471,16,104.62,1641.93,Month-to-month,Fiber optic,Bank transfer,Female,No,1,102.620625
CUST101472,25,13.91,393.29,Two year,Fiber optic,Mailed check,Female,No,1,15.7316
CUST101473,6,58.34,325.35,Two year,Fiber optic,Electronic check,Female,No,1,54.225
CUST101474,4,75.71,282.2,Month-to-month,Fiber optic,Electronic check,Male,No,1,70.55
CUST101475,13,83.48,1076.43,One year,Fiber optic,Electronic check,Male,No,1,82.80230769230769
CUST101476,19,54.71,1065.25,Month-to-month,Fiber optic,Credit card,Female,No,0,56.06578947368421
CUST101477,17,71.03,1207.8,Month-to-month,Fiber optic,Credit card,Male,No,1,71.04705882352941
CUST101478,19,10.0,165.28,Month-to-month,No,Credit card,Female,No,0,8.698947368421052
CUST101479,6,50.25,326.59,Month-to-month,Fiber optic,Credit card,Male,No,1,54.431666666666665
CUST101480,20,83.61,1686.82,Month-to-month,Fiber optic,Electronic check,Male,No,1,84.341
CUST101481,1,40.53,51.3,Month-to-month,Fiber optic,Electronic check,Male,No,1,51.3
CUST101482,9,71.77,660.24,Month-to-month,Fiber optic,Credit card,Male,No,1,73.36
CUST101483,0,83.41,47.89,One year,DSL,Credit card,Male,No,1,47.89
CUST101484,4,59.72,282.58,One year,No,Electronic check,Male,No,1,70.645
CUST101485,5,75.11,361.82,One year,DSL,Credit card,Male,No,1,72.364
CUST101486,6,41.12,279.2,Two year,Fiber optic,Credit card,Female,No,1,46.53333333333333
CUST101487,14,63.8,900.86,Month-to-month,Fiber optic,Credit card,Male,No,1,64.34714285714286
CUST101488,5,88.31,451.53,Month-to-month,No,Credit card,Male,Yes,1,90.306
CUST101489,7,74.71,489.12,One year,DSL,Mailed check,Female,No,1,69.87428571428572
CUST101490,3,52.4,153.79,Month-to-month,Fiber optic,Credit card,Female,No,0,51.26333333333333
CUST101491,5,76.73,367.39,Month-to-month,Fiber optic,Electronic check,Female,No,0,73.478
CUST101492,3,91.44,290.88,Month-to-month,DSL,Electronic check,Female,No,1,96.96
CUST101493,0,10.0,21.42,Two year,DSL,Electronic check,Male,No,0,21.42
CUST101494,11,104.77,1110.98,Month-to-month,Fiber optic,Electronic check,Male,No,1,100.99818181818182
CUST101495,13,59.91,778.39,Two year,Fiber optic,Credit card,Female,No,1,59.87615384615385
CUST101496,11,82.76,932.8,Month-to-month,DSL,Mailed check,Male,No,1,84.8
CUST101497,7,105.92,737.71,One year,Fiber optic,Bank transfer,Female,No,0,105.38714285714286
CUST101498,5,28.85,158.83,One year,Fiber optic,Bank transfer,Male,No,0,31.766000000000002
