customerID,tenure,MonthlyCharges,TotalCharges,Contract,InternetService,PaymentMethod,gender,SeniorCitizen,churn
CUST101383,3,114.18,353.41,Two year,No,Electronic check,Male,Yes,0
CUST101384,12,51.88,622.62,Month-to-month,DSL,Mailed check,Female,No,1
CUST101385,4,63.11,277.04,Month-to-month,No,Credit card,Male,Yes,0
CUST101386,17,20.82,373.59,Month-to-month,DSL,Electronic check,Female,No,1
CUST101387,1,58.23,30.23,Month-to-month,DSL,Electronic check,Male,No,1
CUST101388,42,99.9,4207.55,Month-to-month,Fiber optic,Credit card,Male,Yes,0
CUST101389,7,56.01,387.96,Two year,Fiber optic,Electronic check,Male,No,1
CUST101390,3,89.21,269.29,Two year,No,Mailed check,Male,No,0
CUST101391,0,64.28,-14.56,Month-to-month,Fiber optic,Bank transfer,Male,No,1
CUST101392,2,79.72,194.4,Month-to-month,DSL,Bank transfer,Female,No,1
CUST101393,8,35.57,305.36,Month-to-month,Fiber optic,Credit card,Male,No,0
CUST101394,4,72.56,275.44,One year,Fiber optic,Bank transfer,Female,No,1
CUST101395,21,10.0,183.31,Month-to-month,DSL,Electronic check,Female,No,0
CUST101396,6,64.39,378.63,Month-to-month,Fiber optic,Electronic check,Male,No,1
CUST101397,3,21.09,71.96,Month-to-month,Fiber optic,Mailed check,Male,No,0
CUST101398,11,106.18,1172.78,One year,No,Bank transfer,Female,No,0
CUST101399,14,93.32,1331.54,Month-to-month,No,Credit card,Male,No,1
CUST101400,2,84.0,183.8,Month-to-month,DSL,Electronic check,Male,No,1
CUST101401,2,115.63,250.65,One year,Fiber optic,Credit card,Female,No,1
CUST101402,0,41.53,6.54,Month-to-month,Fiber optic,Electronic check,Female,No,1
CUST101403,15,122.42,1808.51,Two year,Fiber optic,Electronic check,Female,No,1
CUST101404,13,97.97,1269.7,Month-to-month,Fiber optic,Mailed check,Female,No,1
CUST101405,7,62.9,461.5,One year,No,Bank transfer,Female,No,1
CUST101406,22,104.07,2288.51,One year,Fiber optic,Mailed check,Female,No,0
CUST101407,19,36.81,709.45,Month-to-month,No,Bank transfer,Male,No,1
CUST101408,10,45.26,446.23,One year,No,Credit card,Female,No,0
CUST101409,24,51.74,1221.16,Month-to-month,No,Bank transfer,Female,No,1
CUST101410,2,54.13,105.79,Two year,No,Credit card,Male,No,0
CUST101411,1,38.3,44.48,Month-to-month,Fiber optic,Electronic check,Male,No,1
CUST101412,3,106.69,306.96,One year,DSL,Credit card,Male,No,1
CUST101413,0,62.23,-4.71,Month-to-month,Fiber optic,Credit card,Male,Yes,0
CUST101414,9,80.58,706.43,Two year,DSL,Electronic check,Male,No,0
CUST101415,33,52.89,1767.75,Month-to-month,Fiber optic,Credit card,Male,No,0
CUST101416,0,15.38,-5.89,Two year,Fiber optic,Credit card,Female,No,1
CUST101417,1,78.1,107.16,Two year,Fiber optic,Electronic check,Male,No,1
CUST101418,7,12.63,118.98,Month-to-month,No,Electronic check,Male,No,0
CUST101419,32,67.94,2172.46,One year,No,Electronic check,Male,Yes,0
CUST101420,4,28.95,95.63,Two year,DSL,Bank transfer,Male,No,1
CUST101421,8,129.62,995.24,Month-to-month,Fiber optic,Electronic check,Female,No,1
CUST101422,0,97.34,-29.44,Month-to-month,Fiber optic,Electronic check,Male,No,1
CUST101423,1,73.17,45.69,Month-to-month,Fiber optic,Credit card,Male,No,1
CUST101424,51,107.91,5530.98,Month-to-month,Fiber optic,Mailed check,Female,No,0
CUST101425,40,44.61,1786.72,Month-to-month,Fiber optic,Mailed check,Female,No,1
CUST101426,0,86.3,7.79,Month-to-month,Fiber optic,Bank transfer,Female,No,1
CUST101427,36,75.99,2691.23,Month-to-month,No,Bank transfer,Male,No,1
CUST101428,12,77.92,911.08,Month-to-month,No,Mailed check,Female,Yes,1
CUST101429,24,108.17,2613.82,Month-to-month,DSL,Mailed check,Female,No,1
CUST101430,7,91.97,649.53,Two year,Fiber optic,Electronic check,Female,No,0
CUST101431,8,78.66,626.34,One year,Fiber optic,Credit card,Male,No,1
CUST101432,8,20.35,174.1,Month-to-month,DSL,Electronic check,Male,No,0
CUST101433,13,41.2,568.32,One year,DSL,Bank transfer,Female,No,1
CUST101434,1,66.32,61.9,One year,Fiber optic,Mailed check,Male,No,1
CUST101435,0,72.8,1.39,Two year,Fiber optic,Bank transfer,Male,No,1
CUST101436,4,36.09,148.21,Month-to-month,DSL,Electronic check,Male,Yes,1
CUST101437,14,142.35,2040.74,Month-to-month,Fiber optic,Bank transfer,Male,No,0
CUST101438,2,115.49,188.99,Two year,Fiber optic,Bank transfer,Male,Yes,1
CUST101439,13,88.06,1158.44,Two year,DSL,Credit card,Female,No,1
CUST101440,42,72.16,3028.42,One year,DSL,Bank transfer,Female,Yes,1
CUST101441,1,63.63,74.97,One year,No,Electronic check,Female,No,1
CUST101442,13,41.44,525.57,Month-to-month,DSL,Credit card,Female,Yes,0
CUST101443,7,72.32,505.26,Month-to-month,No,Bank transfer,Male,No,1
CUST101444,24,77.73,1879.75,Month-to-month,Fiber optic,Electronic check,Female,No,1
CUST101445,2,32.75,127.76,Month-to-month,DSL,Mailed check,Female,No,0
CUST101446,14,80.03,1136.58,One year,DSL,Credit card,Male,No,1
CUST101447,21,65.34,1355.18,Month-to-month,DSL,Bank transfer,Male,No,1
CUST101448,34,12.77,425.7,Month-to-month,DSL,Bank transfer,Male,No,0
CUST101449,13,44.19,565.4,Two year,DSL,Credit card,Male,Yes,0
CUST101450,8,57.59,424.81,Month-to-month,Fiber optic,Electronic check,Female,No,1
CUST101451,11,126.63,1386.33,Two year,DSL,Bank transfer,Male,No,1
CUST101452,24,86.7,2095.46,Two year,Fiber optic,Electronic check,Male,No,1
CUST101453,10,29.94,273.92,Month-to-month,Fiber optic,Credit card,Male,No,1
CUST101454,0,84.58,20.97,Month-to-month,DSL,Bank transfer,Male,No,1
CUST101455,32,23.58,764.32,Month-to-month,DSL,Mailed check,Male,No,1
CUST101456,14,102.48,1420.04,Month-to-month,DSL,Mailed check,Male,No,1
CUST101457,13,55.87,723.48,Month-to-month,DSL,Mailed check,Female,No,1
CUST101458,2,67.19,166.35,Month-to-month,Fiber optic,Credit card,Female,Yes,1
CUST101459,12,109.77,1331.91,Two year,DSL,Bank transfer,Female,No,0
CUST101460,6,31.39,188.52,Month-to-month,Fiber optic,Credit card,Male,Yes,1
CUST101461,12,28.09,332.33,One year,Fiber optic,Bank transfer,Male,No,0
CUST101462,1,52.49,54.02,Month-to-month,Fiber optic,Mailed check,Female,No,1
CUST101463,12,101.15,1203.56,Month-to-month,Fiber optic,Mailed check,Female,No,1
CUST101464,89,24.42,2131.29,Two year,Fiber optic,Electronic check,Female,No,0
CUST101465,0,10.0,40.84,Month-to-month,DSL,Credit card,Female,No,1
CUST101466,45,56.47,2544.26,Month-to-month,DSL,Credit card,Male,No,1
CUST101467,6,86.55,527.26,One year,Fiber optic,Electronic check,Female,No,1
CUST101468,24,106.01,2543.08,One year,DSL,Mailed check,Male,Yes,0
CUST101469,18,56.11,995.28,One year,Fiber optic,Mailed check,Male,No,0
CUST101470,10,57.66,572.88,Month-to-month,Fiber optic,Credit card,Male,No,0
CUST101471,16,104.62,1641.93,Month-to-month,Fiber optic,Bank transfer,Female,No,1
CUST101472,25,13.91,393.29,Two year,Fiber optic,Mailed check,Female,No,1
CUST101473,6,58.34,325.35,Two year,Fiber optic,Electronic check,Female,No,1
CUST101474,4,75.71,282.2,Month-to-month,Fiber optic,Electronic check,Male,No,1
CUST101475,13,83.48,1076.43,One year,Fiber optic,Electronic check,Male,No,1
CUST101476,19,54.71,1065.25,Month-to-month,Fiber optic,Credit card,Female,No,0
CUST101477,17,71.03,1207.8,Month-to-month,Fiber optic,Credit card,Male,No,1
CUST101478,19,10.0,165.28,Month-to-month,No,Credit card,Female,No,0
CUST101479,6,50.25,326.59,Month-to-month,Fiber optic,Credit card,Male,No,1
CUST101480,20,83.61,1686.82,Month-to-month,Fiber optic,Electronic check,Male,No,1
CUST101481,1,40.53,51.3,Month-to-month,Fiber optic,Electronic check,Male,No,1
CUST101482,9,71.77,660.24,Month-to-month,Fiber optic,Credit card,Male,No,1
CUST101483,0,83.41,47.89,One year,DSL,Credit card,Male,No,1
CUST101484,4,59.72,282.58,One year,No,Electronic check,Male,No,1
CUST101485,5,75.11,361.82,One year,DSL,Credit card,Male,No,1
CUST101486,6,41.12,279.2,Two year,Fiber optic,Credit card,Female,No,1
CUST101487,14,63.8,900.86,Month-to-month,Fiber optic,Credit card,Male,No,1
CUST101488,5,88.31,451.53,Month-to-month,No,Credit card,Male,Yes,1
CUST101489,7,74.71,489.12,One year,DSL,Mailed check,Female,No,1
CUST101490,3,52.4,153.79,Month-to-month,Fiber optic,Credit card,Female,No,0
CUST101491,5,76.73,367.39,Month-to-month,Fiber optic,Electronic check,Female,No,0
CUST101492,3,91.44,290.88,Month-to-month,DSL,Electronic check,Female,No,1
CUST101493,0,10.0,21.42,Two year,DSL,Electronic check,Male,No,0
CUST101494,11,104.77,1110.98,Month-to-month,Fiber optic,Electronic check,Male,No,1
CUST101495,13,59.91,778.39,Two year,Fiber optic,Credit card,Female,No,1
CUST101496,11,82.76,932.8,Month-to-month,DSL,Mailed check,Male,No,1
CUST101497,7,105.92,737.71,One year,Fiber optic,Bank transfer,Female,No,0
CUST101498,5,28.85,158.83,One year,Fiber optic,Bank transfer,Male,No,0
CUST101499,23,48.72,1127.58,One year,Fiber optic,Bank transfer,Male,No,0
CUST101500,8,61.34,497.55,Month-to-month,No,Bank transfer,Male,No,0
CUST101501,7,46.49,320.0,Month-to-month,Fiber optic,Electronic check,Male,No,1
CUST101502,0,122.05,-24.33,One year,No,Credit card,Male,No,1
CUST101503,5,44.3,199.07,Month-to-month,No,Credit card,Female,No,1
CUST101504,5,53.33,280.84,Month-to-month,DSL,Bank transfer,Male,No,1
CUST101505,6,76.13,457.17,Month-to-month,DSL,Bank transfer,Male,No,1
CUST101506,10,33.94,336.63,Two year,Fiber optic,Mailed check,Male,No,1
CUST101507,9,58.13,514.69,Month-to-month,Fiber optic,Mailed check,Male,No,1
CUST101508,11,79.52,868.62,One year,Fiber optic,Mailed check,Male,No,1
CUST101509,17,60.01,1041.11,Month-to-month,Fiber optic,Electronic check,Female,No,1
CUST101510,20,67.2,1337.3,Month-to-month,Fiber optic,Credit card,Male,No,1
CUST101511,15,54.12,784.98,One year,Fiber optic,Electronic check,Female,No,1
CUST101512,37,24.57,923.96,Month-to-month,DSL,Electronic check,Male,No,1
CUST101513,0,79.65,-4.1,Month-to-month,No,Credit card,Male,No,1
CUST101514,2,122.65,245.93,One year,DSL,Mailed check,Female,No,0
CUST101515,0,70.55,32.15,One year,No,Credit card,Male,Yes,1
CUST101516,12,76.76,920.71,Month-to-month,DSL,Bank transfer,Male,No,1
CUST101517,27,90.78,2456.84,Two year,No,Mailed check,Female,Yes,0
CUST101518,3,31.92,72.18,One year,DSL,Credit card,Male,No,1
CUST101519,31,121.08,3749.09,Two year,DSL,Electronic check,Female,No,0
CUST101520,0,76.07,12.19,Month-to-month,DSL,Credit card,Female,No,1
CUST101521,32,118.96,3775.61,Month-to-month,Fiber optic,Mailed check,Female,No,0
CUST101522,5,48.01,244.07,Two year,No,Bank transfer,Male,No,0
CUST101523,1,124.54,126.56,Two year,Fiber optic,Electronic check,Male,No,1
CUST101524,7,93.25,653.58,Month-to-month,No,Bank transfer,Female,No,1
CUST101525,3,86.59,280.51,Month-to-month,Fiber optic,Bank transfer,Male,No,0
CUST101526,4,77.02,314.77,Month-to-month,Fiber optic,Electronic check,Female,No,1
CUST101527,4,62.54,279.72,Month-to-month,No,Credit card,Male,No,0
CUST101528,19,106.02,1994.51,Month-to-month,DSL,Credit card,Female,No,1
CUST101529,9,74.21,670.61,Month-to-month,Fiber optic,Bank transfer,Male,No,0
CUST101530,4,10.99,45.65,Two year,No,Credit card,Female,No,1
CUST101531,11,36.48,379.89,Month-to-month,No,Mailed check,Male,No,1
CUST101532,15,64.42,985.43,One year,No,Bank transfer,Female,No,0
CUST101533,3,79.3,284.39,Month-to-month,No,Bank transfer,Male,No,1
CUST101534,6,68.3,409.46,Month-to-month,DSL,Bank transfer,Female,No,0
CUST101535,1,106.57,116.67,Month-to-month,No,Mailed check,Male,No,1
CUST101536,2,11.47,24.63,Month-to-month,Fiber optic,Bank transfer,Male,No,1
CUST101537,13,74.31,951.76,One year,No,Credit card,Female,Yes,0
CUST101538,2,15.46,-5.5,Two year,Fiber optic,Credit card,Male,No,0
CUST101539,8,92.79,728.2,Month-to-month,Fiber optic,Credit card,Male,No,1
CUST101540,14,67.17,912.54,Month-to-month,Fiber optic,Credit card,Male,No,1
CUST101541,1,82.59,116.67,Month-to-month,DSL,Bank transfer,Male,No,1
CUST101542,10,44.08,438.5,Two year,DSL,Mailed check,Female,No,0
CUST101543,3,108.38,318.22,One year,No,Electronic check,Male,No,1
CUST101544,39,101.25,3966.53,Month-to-month,No,Credit card,Male,No,1
CUST101545,7,87.51,590.13,One year,DSL,Electronic check,Female,Yes,1
CUST101546,19,66.11,1240.75,One year,Fiber optic,Electronic check,Male,No,0
CUST101547,9,87.4,787.96,Month-to-month,Fiber optic,Bank transfer,Female,No,1
CUST101548,0,48.79,20.58,Month-to-month,Fiber optic,Credit card,Male,No,1
CUST101549,12,95.67,1158.07,Two year,DSL,Credit card,Female,No,1
CUST101550,36,119.48,4306.25,One year,No,Credit card,Male,No,0
CUST101551,11,102.12,1124.88,Month-to-month,Fiber optic,Electronic check,Female,No,1
CUST101552,20,48.11,970.2,Month-to-month,Fiber optic,Credit card,Female,No,1
CUST101553,25,80.84,2025.03,Month-to-month,Fiber optic,Credit card,Female,No,1
CUST101554,3,31.21,73.03,Month-to-month,DSL,Mailed check,Male,No,1
CUST101555,2,87.17,175.26,One year,Fiber optic,Bank transfer,Female,No,1
CUST101556,11,83.52,897.25,Month-to-month,DSL,Credit card,Male,No,1
CUST101557,6,13.91,85.08,One year,DSL,Credit card,Female,No,0
CUST101558,21,35.15,728.54,Two year,Fiber optic,Bank transfer,Female,Yes,1
CUST101559,27,61.51,1711.56,Month-to-month,No,Bank transfer,Female,No,1
CUST101560,5,60.97,304.05,Month-to-month,Fiber optic,Electronic check,Male,No,1
CUST101561,3,33.72,73.08,Month-to-month,DSL,Electronic check,Male,No,0
CUST101562,18,81.67,1467.38,One year,Fiber optic,Electronic check,Female,No,0
CUST101563,3,77.54,243.01,Month-to-month,No,Bank transfer,Female,No,1
CUST101564,20,64.17,1316.87,One year,Fiber optic,Mailed check,Female,No,0
CUST101565,6,47.33,272.19,Two year,No,Credit card,Female,No,0
CUST101566,13,101.46,1287.33,Month-to-month,Fiber optic,Bank transfer,Female,No,0
CUST101567,1,119.66,136.0,Two year,Fiber optic,Mailed check,Female,No,1
CUST101568,11,55.49,582.78,Two year,DSL,Bank transfer,Female,No,1
CUST101569,7,51.63,352.69,Month-to-month,DSL,Mailed check,Female,No,1
CUST101570,10,84.74,842.25,Month-to-month,Fiber optic,Bank transfer,Male,No,1
CUST101571,2,59.26,117.13,Two year,Fiber optic,Bank transfer,Female,No,1
CUST101572,16,65.82,1066.9,Two year,No,Mailed check,Male,No,1
CUST101573,23,92.19,2106.7,Month-to-month,No,Mailed check,Female,No,0
CUST101574,2,12.72,19.97,Month-to-month,DSL,Mailed check,Male,No,1
CUST101575,1,109.55,109.26,Month-to-month,DSL,Mailed check,Male,No,1
CUST101576,0,72.18,2.99,Two year,Fiber optic,Mailed check,Female,No,0
CUST101577,12,57.66,693.88,Month-to-month,DSL,Mailed check,Male,No,0
CUST101578,11,67.32,749.24,Month-to-month,Fiber optic,Mailed check,Male,No,0
CUST101579,9,68.87,636.71,One year,No,Mailed check,Female,No,0
CUST101580,3,18.06,62.03,Month-to-month,No,Bank transfer,Female,No,0
CUST101581,5,114.85,583.32,One year,Fiber optic,Mailed check,Female,No,1
CUST101582,10,71.24,680.76,Month-to-month,No,Mailed check,Male,No,1
CUST101583,8,83.29,667.32,Two year,Fiber optic,Bank transfer,Female,No,1
CUST101584,52,98.55,5134.19,Month-to-month,DSL,Bank transfer,Male,No,1
CUST101585,1,39.37,53.95,One year,Fiber optic,Electronic check,Female,Yes,0
CUST101586,14,84.2,1164.95,One year,Fiber optic,Electronic check,Female,No,1
CUST101587,6,61.97,358.64,Month-to-month,Fiber optic,Mailed check,Male,No,0
CUST101588,6,95.4,560.92,Month-to-month,DSL,Mailed check,Male,No,1
CUST101589,15,10.0,160.73,Month-to-month,Fiber optic,Electronic check,Male,No,1
CUST101590,14,67.03,959.1,Month-to-month,Fiber optic,Electronic check,Female,No,1
CUST101591,56,51.92,2899.37,One year,No,Credit card,Female,No,0
CUST101592,1,82.97,101.13,One year,Fiber optic,Credit card,Female,No,0
CUST101593,1,84.1,86.57,Month-to-month,Fiber optic,Mailed check,Male,No,1
CUST101594,15,48.77,729.06,One year,Fiber optic,Credit card,Male,No,1
CUST101595,10,48.63,482.07,One year,DSL,Electronic check,Male,No,1
CUST101596,3,66.68,214.97,One year,Fiber optic,Mailed check,Male,No,1
CUST101597,0,43.1,6.51,Month-to-month,No,Bank transfer,Female,No,1
CUST101598,1,95.26,140.78,Month-to-month,Fiber optic,Bank transfer,Male,No,1
CUST101599,26,58.92,1514.88,Month-to-month,No,Electronic check,Male,No,1
CUST101600,2,10.0,30.36,Month-to-month,DSL,Credit card,Female,No,1
CUST101601,4,58.76,224.46,Month-to-month,DSL,Bank transfer,Female,No,1
CUST101602,3,38.84,99.13,Month-to-month,No,Credit card,Male,No,0
CUST101603,5,21.06,105.08,Month-to-month,No,Bank transfer,Male,No,0
CUST101604,0,32.88,2.75,One year,No,Credit card,Male,No,1
CUST101605,8,73.28,644.6,Month-to-month,Fiber optic,Bank transfer,Male,No,1
CUST101606,0,109.86,-3.68,Month-to-month,No,Bank transfer,Male,No,1
CUST101607,19,79.4,1486.0,Month-to-month,No,Mailed check,Male,No,0
CUST101608,3,51.8,160.86,Month-to-month,No,Mailed check,Female,No,0
CUST101609,9,83.68,711.63,Month-to-month,Fiber optic,Electronic check,Female,No,0
CUST101610,25,56.23,1403.91,Month-to-month,Fiber optic,Bank transfer,Female,No,1
CUST101611,12,49.16,590.24,Month-to-month,No,Credit card,Female,No,1
CUST101612,9,35.37,334.22,Month-to-month,Fiber optic,Bank transfer,Male,No,1
CUST101613,4,17.45,89.27,Month-to-month,Fiber optic,Credit card,Male,No,1
CUST101614,4,58.3,223.13,Month-to-month,Fiber optic,Credit card,Male,No,1
CUST101615,13,74.74,968.61,Two year,Fiber optic,Bank transfer,Male,No,1
CUST101616,61,67.1,4077.78,Month-to-month,Fiber optic,Credit card,Female,No,0
CUST101617,13,57.52,725.2,Month-to-month,DSL,Electronic check,Male,No,1
CUST101618,9,41.63,380.87,Month-to-month,No,Mailed check,Male,No,0
CUST101619,15,88.25,1298.28,Month-to-month,Fiber optic,Credit card,Male,No,1
CUST101620,7,30.49,205.14,Month-to-month,Fiber optic,Bank transfer,Male,No,0
CUST101621,0,93.28,-19.9,Month-to-month,DSL,Mailed check,Female,No,0
CUST101622,9,39.93,370.36,One year,DSL,Electronic check,Male,No,0
CUST101623,37,47.43,1790.94,Month-to-month,DSL,Credit card,Female,No,0
CUST101624,2,26.0,25.97,Month-to-month,Fiber optic,Credit card,Male,No,1
CUST101625,14,54.96,732.38,One year,DSL,Mailed check,Male,No,0
CUST101626,2,99.26,196.02,Two year,No,Credit card,Male,No,1
CUST101627,9,85.47,769.54,Month-to-month,DSL,Bank transfer,Female,No,0
CUST101628,1,99.35,103.72,Month-to-month,DSL,Mailed check,Male,Yes,0
CUST101629,7,85.66,590.69,Month-to-month,DSL,Mailed check,Male,No,0
CUST101630,16,36.89,586.23,Month-to-month,DSL,Credit card,Male,No,1
CUST101631,5,60.08,307.75,Month-to-month,Fiber optic,Electronic check,Female,Yes,1
CUST101632,13,46.59,626.48,Month-to-month,No,Electronic check,Female,No,1
CUST101633,19,109.92,2049.38,One year,Fiber optic,Electronic check,Male,No,0
CUST101634,31,34.1,1049.72,Month-to-month,DSL,Electronic check,Female,No,1
CUST101635,3,96.81,294.71,Month-to-month,DSL,Mailed check,Male,No,1
CUST101636,6,96.79,562.38,Month-to-month,Fiber optic,Mailed check,Male,No,1
CUST101637,1,124.89,159.51,One year,No,Credit card,Female,Yes,1
CUST101638,58,57.71,3334.47,Month-to-month,DSL,Electronic check,Male,No,1
CUST101639,31,91.37,2831.64,One year,Fiber optic,Electronic check,Male,Yes,1
CUST101640,9,138.45,1257.17,Month-to-month,Fiber optic,Credit card,Female,No,0
CUST101641,22,51.47,1120.51,Month-to-month,DSL,Credit card,Female,No,1
CUST101642,8,23.95,154.67,Month-to-month,Fiber optic,Credit card,Female,No,1
CUST101643,11,13.6,141.03,Month-to-month,DSL,Bank transfer,Female,No,0
CUST101644,1,91.38,111.97,Month-to-month,Fiber optic,Credit card,Male,No,0
CUST101645,16,13.51,209.42,Month-to-month,DSL,Credit card,Male,No,0
CUST101646,1,58.83,41.9,Month-to-month,Fiber optic,Bank transfer,Male,No,1
CUST101647,20,83.12,1680.91,One year,DSL,Electronic check,Male,No,0
CUST101648,18,75.56,1353.46,Month-to-month,No,Mailed check,Male,No,1
CUST101649,14,82.76,1148.44,Month-to-month,DSL,Electronic check,Male,No,0
CUST101650,0,76.67,2.99,Month-to-month,No,Mailed check,Male,No,0
CUST101651,4,108.37,448.9,One year,No,Mailed check,Male,No,1
CUST101652,3,41.43,171.92,Two year,No,Credit card,Female,No,0
CUST101653,5,49.69,264.99,Month-to-month,Fiber optic,Credit card,Male,No,1
CUST101654,1,46.82,70.02,Month-to-month,Fiber optic,Bank transfer,Male,No,0
CUST101655,33,94.91,3121.91,Month-to-month,Fiber optic,Electronic check,Male,No,1
CUST101656,9,97.01,852.57,Two year,DSL,Electronic check,Male,No,1
CUST101657,4,83.54,335.41,One year,Fiber optic,Mailed check,Male,Yes,1
CUST101658,6,105.5,635.14,Month-to-month,DSL,Credit card,Female,No,1
CUST101659,7,34.66,221.05,Month-to-month,No,Credit card,Female,No,0
CUST101660,11,120.02,1316.71,Month-to-month,DSL,Electronic check,Female,No,0
CUST101661,8,115.7,933.59,Month-to-month,Fiber optic,Bank transfer,Male,No,0
CUST101662,30,92.07,2769.31,One year,Fiber optic,Credit card,Male,No,1
CUST101663,8,123.45,997.69,Month-to-month,Fiber optic,Bank transfer,Male,No,1
CUST101664,58,20.3,1183.22,Month-to-month,Fiber optic,Electronic check,Male,No,0
CUST101665,22,54.27,1183.8,One year,DSL,Electronic check,Female,Yes,0
CUST101666,2,47.94,85.6,One year,Fiber optic,Bank transfer,Female,No,1
CUST101667,32,91.64,2908.5,Month-to-month,DSL,Credit card,Male,Yes,0
CUST101668,1,38.5,74.2,One year,No,Electronic check,Male,No,1
CUST101669,20,92.72,1854.67,Month-to-month,Fiber optic,Mailed check,Female,No,1
CUST101670,5,111.12,551.1,Two year,No,Electronic check,Female,No,1
CUST101671,25,90.86,2252.92,One year,DSL,Credit card,Female,No,0
CUST101672,24,78.51,1942.95,Month-to-month,DSL,Mailed check,Female,No,0
CUST101673,19,40.36,745.37,One year,DSL,Electronic check,Female,No,1
CUST101674,18,44.59,794.04,Two year,DSL,Credit card,Female,No,0
CUST101675,4,107.49,438.28,Month-to-month,DSL,Credit card,Female,No,1
CUST101676,1,93.38,105.38,Month-to-month,Fiber optic,Electronic check,Male,No,0
CUST101677,6,68.83,432.14,One year,DSL,Credit card,Male,Yes,0
CUST101678,2,57.46,151.07,Month-to-month,Fiber optic,Bank transfer,Female,No,1
CUST101679,14,10.0,150.12,Month-to-month,No,Mailed check,Male,No,1
CUST101680,5,37.87,168.23,Two year,Fiber optic,Bank transfer,Female,No,1
CUST101681,44,127.34,5597.82,One year,Fiber optic,Electronic check,Male,No,0
CUST101682,12,31.59,385.24,Month-to-month,Fiber optic,Bank transfer,Female,No,0
CUST101683,20,75.68,1554.96,Month-to-month,Fiber optic,Electronic check,Male,No,0
CUST101684,1,100.22,72.26,Month-to-month,DSL,Electronic check,Female,No,0
CUST101685,23,32.35,768.1,Month-to-month,Fiber optic,Credit card,Male,No,1
CUST101686,30,75.54,2269.8,Month-to-month,Fiber optic,Credit card,Male,No,0
CUST101687,8,98.14,801.88,One year,No,Electronic check,Female,No,0
CUST101688,11,70.37,772.03,Month-to-month,Fiber optic,Mailed check,Female,No,0
CUST101689,17,156.05,2636.0,Month-to-month,Fiber optic,Mailed check,Female,No,1
CUST101690,2,19.94,54.9,Month-to-month,Fiber optic,Mailed check,Male,No,1
CUST101691,8,101.76,827.17,Two year,DSL,Bank transfer,Male,Yes,1
CUST101692,6,64.82,408.36,Month-to-month,Fiber optic,Electronic check,Male,Yes,1
CUST101693,1,93.16,92.89,Month-to-month,Fiber optic,Credit card,Male,No,1
CUST101694,5,83.24,404.2,Month-to-month,DSL,Bank transfer,Female,No,0
CUST101695,0,48.01,-31.18,Month-to-month,DSL,Bank transfer,Female,No,1
CUST101696,0,76.87,16.39,Month-to-month,DSL,Credit card,Male,No,1
CUST101697,1,14.26,22.74,Month-to-month,Fiber optic,Electronic check,Female,No,1
CUST101698,39,88.1,3416.58,Month-to-month,DSL,Bank transfer,Female,No,1
CUST101699,9,78.94,699.69,Month-to-month,Fiber optic,Electronic check,Female,No,0
CUST101700,40,89.16,3557.06,Month-to-month,Fiber optic,Electronic check,Female,Yes,1
CUST101701,6,101.74,580.78,Month-to-month,Fiber optic,Electronic check,Male,No,1
CUST101702,4,81.03,307.77,Month-to-month,No,Credit card,Female,No,0
CUST101703,8,74.44,572.84,Month-to-month,No,Electronic check,Female,No,0
CUST101704,6,43.57,253.17,Month-to-month,Fiber optic,Bank transfer,Female,Yes,1
CUST101705,1,48.63,33.86,Month-to-month,DSL,Credit card,Male,No,0
CUST101706,12,105.6,1234.66,One year,Fiber optic,Credit card,Female,No,0
CUST101707,2,113.09,266.63,Month-to-month,Fiber optic,Bank transfer,Male,No,0
CUST101708,11,62.86,716.51,Month-to-month,Fiber optic,Credit card,Male,No,1
CUST101709,12,71.38,840.98,Month-to-month,Fiber optic,Bank transfer,Female,No,0
CUST101710,1,42.86,48.31,Two year,DSL,Mailed check,Female,No,1
CUST101711,0,105.18,8.35,Two year,Fiber optic,Bank transfer,Male,No,1
CUST101712,18,89.96,1643.1,Month-to-month,DSL,Credit card,Male,No,1
CUST101713,7,128.24,881.31,Month-to-month,Fiber optic,Bank transfer,Male,No,1
CUST101714,0,43.65,21.84,Month-to-month,DSL,Mailed check,Male,No,0
CUST101715,63,58.66,3684.62,Month-to-month,Fiber optic,Electronic check,Female,Yes,0
CUST101716,0,76.94,-26.72,Month-to-month,DSL,Electronic check,Male,No,1
CUST101717,14,89.39,1265.94,One year,Fiber optic,Electronic check,Female,No,1
CUST101718,49,63.53,3138.79,Month-to-month,Fiber optic,Credit card,Female,Yes,1
CUST101719,3,43.81,183.19,Two year,DSL,Mailed check,Male,No,0
CUST101720,1,96.44,72.45,Month-to-month,Fiber optic,Bank transfer,Female,No,1
CUST101721,1,91.63,105.61,One year,Fiber optic,Bank transfer,Male,No,1
CUST101722,4,42.51,161.84,One year,Fiber optic,Bank transfer,Male,No,0
CUST101723,1,110.66,126.33,Month-to-month,Fiber optic,Bank transfer,Male,No,1
CUST101724,14,105.11,1442.13,Month-to-month,Fiber optic,Credit card,Female,No,1
CUST101725,0,74.03,-25.26,Month-to-month,Fiber optic,Credit card,Female,Yes,1
CUST101726,8,72.39,563.6,Month-to-month,Fiber optic,Mailed check,Male,No,0
CUST101727,68,86.62,5891.74,Month-to-month,Fiber optic,Bank transfer,Female,No,0
CUST101728,20,44.15,870.18,Month-to-month,Fiber optic,Electronic check,Female,No,1
